timestamp,open,high,low,close,volume
2023-07-31,886.1000,897.8500,885.4000,890.2500,26245
2023-07-28,899.0000,899.9500,890.2000,894.7000,430416
2023-07-27,888.0500,901.5500,888.0500,894.5000,43854
2023-07-26,877.0500,896.4500,877.0500,888.3500,79615
2023-07-25,887.0000,894.1500,879.1000,884.2000,25104
2023-07-24,882.7000,892.6500,880.7000,887.8500,16369
2023-07-21,879.9500,892.2000,874.8500,885.8500,759269
2023-07-20,871.0000,886.5500,868.4500,884.8000,26879
2023-07-19,871.4000,877.0000,867.2000,869.8000,59307
2023-07-18,878.1000,880.0000,863.0000,875.7500,318615
2023-07-17,886.5000,890.2500,876.2000,878.6500,57363
2023-07-14,885.0000,890.3000,879.4000,886.5500,186963
2023-07-13,883.2500,892.6000,883.2500,885.1500,23427
2023-07-12,891.6500,895.2500,882.9500,888.5500,64835
2023-07-11,890.0000,893.0000,886.4500,891.9000,115650
2023-07-10,867.0000,889.7500,864.9500,885.8500,104452
2023-07-07,866.0000,883.5000,862.8000,871.1000,3402139
2023-07-06,865.8500,877.6000,863.6500,870.1500,61103
2023-07-05,866.5500,870.5000,863.1000,866.3500,58519
2023-07-04,875.3500,875.3500,859.2500,865.5000,100727
2023-07-03,878.2500,884.0000,874.5500,879.0500,145114
2023-06-30,875.3000,882.9500,867.0000,878.1500,19165641
2023-06-28,868.4000,873.5000,863.8500,872.0500,98854
2023-06-27,855.6000,871.3500,853.6500,864.9500,92867
2023-06-26,858.0000,858.0000,846.1500,851.8000,47344
2023-06-23,845.0000,862.5000,841.8500,856.2500,268661
2023-06-22,838.9500,843.7000,834.8000,842.8000,70829
2023-06-21,830.9000,840.5000,830.4000,838.7000,62411
2023-06-20,829.7000,833.1500,827.0000,831.4500,22185
2023-06-19,837.4000,840.0000,827.5500,828.0500,30104
2023-06-16,824.8000,839.6000,821.0000,837.4000,72812
2023-06-15,825.0000,833.6000,824.8000,829.9500,23969
2023-06-14,830.0500,831.9500,819.0000,827.9000,58747
2023-06-13,835.2500,843.8500,832.6500,834.1000,38496
2023-06-12,832.7500,843.4000,832.0000,836.6000,29406
2023-06-09,836.0500,839.8000,828.7500,832.7000,25419
2023-06-08,845.0000,849.1000,834.3000,835.7000,43264
2023-06-07,826.5000,847.3500,826.5000,842.9000,44800
2023-06-06,830.6000,838.3500,826.1000,829.2000,25228
2023-06-05,839.8500,841.2500,832.0500,834.2500,301626
2023-06-02,831.3500,838.9000,827.3000,836.2000,614899
2023-06-01,841.0000,841.0000,823.0500,828.0500,211755
2023-05-31,818.0000,888.0000,818.0000,857.4000,181058
2023-05-30,821.3000,826.0000,812.6500,818.2500,168520
2023-05-29,821.0500,826.8500,818.0000,821.3000,36540
2023-05-26,825.0000,828.2500,813.3500,817.8500,85739
2023-05-25,801.3500,825.5000,798.0000,823.0000,105041
2023-05-24,801.2500,802.4500,795.6500,801.0000,32173
2023-05-23,806.9500,807.0000,797.6000,799.3000,70048
2023-05-22,804.9500,804.9500,799.1500,802.1000,140323
2023-05-19,799.2000,808.0000,793.1500,805.3500,117702
2023-05-18,797.1000,803.2000,794.9500,799.7000,248581
2023-05-17,789.5000,797.4000,784.2000,792.2500,261379
2023-05-16,802.0000,802.0000,783.6000,787.8500,225788
2023-05-15,798.6500,802.5000,790.8500,797.9500,341426
2023-05-12,786.0000,793.3500,784.4500,791.5000,45578
2023-05-11,798.8500,798.8500,783.8500,788.7000,315826
2023-05-10,794.1000,797.5000,788.1000,796.0500,249478
2023-05-09,795.1000,796.9000,790.5500,794.0000,205347
2023-05-08,788.1000,795.0000,785.2000,794.0000,66616
2023-05-05,783.0500,789.1000,779.8500,787.6000,27190
2023-05-04,780.0000,792.3000,774.0000,788.9500,98975
2023-05-03,792.8000,793.8000,778.0000,779.3000,129805
2023-05-02,796.4500,806.9500,789.0000,790.1500,57936
2023-04-28,787.3000,802.0000,787.3000,799.0000,57737
2023-04-27,771.4000,789.0000,770.9000,786.3000,141089
2023-04-26,777.7000,778.6000,767.2000,773.7500,352777
2023-04-25,765.0000,777.0000,761.8000,772.3500,198590
2023-04-24,763.0500,767.4000,755.6000,760.1500,146044
2023-04-21,765.0500,775.0000,764.4000,765.1500,117896
2023-04-20,760.1500,773.5000,760.1500,772.5000,56646
2023-04-19,760.2000,766.8500,756.4000,764.9000,112186
2023-04-18,762.2500,764.3000,752.7000,759.0500,122672
2023-04-17,791.0500,791.0500,754.5500,759.6500,670389
2023-04-13,767.1500,770.8000,765.6000,766.5500,31921
2023-04-12,773.7000,774.3000,765.4000,771.1500,62698
2023-04-11,773.8500,775.9000,768.5500,774.3000,122095
2023-04-10,766.1000,776.2000,766.1000,769.4000,242838
2023-04-06,758.1500,768.5000,758.1500,766.1000,16488
2023-04-05,772.0000,772.0000,756.0000,763.2000,64219
2023-04-03,755.2500,761.7500,752.2000,760.7000,50560
2023-03-31,745.1500,753.0000,742.7500,749.0000,52804
2023-03-29,748.6500,754.7500,738.7000,743.4500,37069
2023-03-28,762.0500,763.5500,742.8500,748.1500,71876
2023-03-27,761.1000,769.4000,760.0500,761.8500,25799
2023-03-24,759.6500,766.8000,757.6000,762.2500,1403197
2023-03-23,755.1000,765.6500,755.1000,762.5500,22517
2023-03-22,765.0000,765.0000,753.5500,755.0500,52664
2023-03-21,762.9500,766.0000,755.1500,756.6500,38076
2023-03-20,751.6500,759.7000,748.7000,754.7000,106912
2023-03-17,752.1000,759.4000,739.2500,757.2500,50444
2023-03-16,750.4000,758.9500,743.5500,745.8000,276609
2023-03-15,760.0000,765.4000,752.2000,756.4000,125766
2023-03-14,765.7500,776.2500,764.7500,771.8500,423394
2023-03-13,773.7000,777.6000,763.3000,765.7500,40231
2023-03-10,773.0000,778.9500,768.0000,773.7000,146953
2023-03-09,795.2500,795.5000,770.4000,773.8500,120966
2023-03-08,765.0000,769.6500,760.8500,766.4500,50723
2023-03-06,766.0000,775.7500,765.2000,766.5000,64190
2023-03-03,743.9500,766.0500,743.9000,764.6000,107580
2023-03-02,745.0500,750.3000,736.2000,740.2000,48948
2023-03-01,743.0000,753.5000,741.2000,750.2000,69054
2023-02-28,756.0000,757.4000,739.5000,742.9500,42752
2023-02-27,756.7500,756.7500,738.8500,752.8500,99462
2023-02-24,769.4000,774.6500,755.1000,757.2000,59594
2023-02-23,773.0000,777.4500,761.6000,762.5500,65892
2023-02-22,775.0500,781.6500,766.7500,772.5500,62730
2023-02-21,779.1500,787.9000,778.2000,779.1000,33426
2023-02-20,780.3500,793.4500,777.2500,779.1000,53877
2023-02-17,785.1000,787.3500,770.0500,776.4500,47839
2023-02-16,790.0000,790.0000,781.4500,784.9000,33014
2023-02-15,772.0500,787.0000,772.0500,784.9500,78530
2023-02-14,768.0000,777.4500,766.0500,775.3500,33099
2023-02-13,768.1500,779.5500,766.9500,767.9000,54350
2023-02-10,768.5000,773.1500,761.0500,770.5500,41671
2023-02-09,772.4500,774.9500,761.3500,766.5500,92072
2023-02-08,786.5000,786.5000,765.0500,775.1000,248835
2023-02-07,791.4000,795.4500,783.0500,785.3500,110971
2023-02-06,785.0500,794.5000,778.9000,789.4000,53026
2023-02-03,778.0000,794.8500,778.0000,793.0500,35469
2023-02-02,756.0500,781.1000,756.0500,777.5000,42226
2023-02-01,775.0000,784.2500,756.8000,768.3500,44697
2023-01-31,770.5000,778.9500,768.4500,770.2500,50966
2023-01-30,773.9500,774.5500,763.0000,770.3500,32326
2023-01-27,772.0500,778.5000,765.9000,774.4500,41573
2023-01-25,776.0500,780.3000,768.5000,776.2500,86436
2023-01-24,770.0000,777.1500,760.8500,775.5000,117621
2023-01-23,765.3500,776.0000,764.5000,772.7000,39152
2023-01-20,775.0000,775.3500,758.3000,764.4000,38419
2023-01-19,774.2500,775.9500,765.7500,771.9000,45533
2023-01-18,766.0500,779.5000,766.0500,776.8500,97739
2023-01-17,758.9500,768.6000,758.9000,765.9500,104174
2023-01-16,766.0000,768.0000,754.6500,758.9000,143242
2023-01-13,758.3500,765.8500,752.4000,764.4000,94014
2023-01-12,763.9000,769.1500,753.6000,756.8500,105217
2023-01-11,778.9500,778.9500,752.0000,765.4000,385788
2023-01-10,826.0000,826.0000,790.3500,792.8500,91921
2023-01-09,804.9500,821.2000,801.3000,819.3000,91259
2023-01-06,807.1000,812.0000,792.0000,796.6000,36838
2023-01-05,820.1500,821.0500,804.0000,806.8500,32501
2023-01-04,817.6500,820.5500,806.5500,811.4000,68478
2023-01-03,808.6000,818.5000,808.6000,817.6000,79644
2023-01-02,807.0000,816.0000,806.0000,813.6000,61448
2022-12-30,822.6500,824.5000,805.0000,806.7000,46752
2022-12-29,805.2000,824.4000,800.4000,819.4500,82374
2022-12-28,813.0000,814.1500,801.6000,803.4500,37158
2022-12-27,811.3500,819.1500,805.0000,814.7500,53574
2022-12-26,802.6500,815.2500,801.7500,811.2000,54802
2022-12-23,806.1000,817.6500,805.2000,808.3000,152220
2022-12-22,817.0000,824.4500,809.4000,816.9000,58310
2022-12-21,834.6000,834.6000,812.4500,813.7500,52726
2022-12-20,840.4000,840.4000,822.0000,827.5500,109013
2022-12-19,822.0000,844.8000,822.0000,839.8000,97055
2022-12-16,823.0500,832.5000,819.5000,822.0500,98976
2022-12-15,830.0000,830.8000,824.5000,826.1000,89819
2022-12-14,839.0000,842.0000,828.5500,828.9000,132698
2022-12-13,827.3500,840.0000,823.2000,838.1000,133640
2022-12-12,831.2500,837.0000,825.5000,827.9000,171191
2022-12-09,830.0000,836.2000,824.0000,835.0000,204020
2022-12-08,834.0000,840.2000,826.4000,833.0500,267528
2022-12-07,838.0000,841.5000,832.0000,834.4000,68759
2022-12-06,845.0000,845.4500,829.7500,833.2000,233531
2022-12-05,846.0000,850.5500,840.8000,843.9000,52022
2022-12-02,848.5000,852.0000,839.4500,848.8500,52171
2022-12-01,850.0000,853.0000,841.6000,848.0000,208307
2022-11-30,835.0000,852.0500,832.4500,848.6500,60718
2022-11-29,838.1500,844.8500,835.0500,835.7000,211458
2022-11-28,838.5000,852.5000,836.0500,837.4500,36491
2022-11-25,850.5500,877.1000,841.8000,846.8000,80271
2022-11-24,851.8500,851.8500,837.8000,848.2500,86979
2022-11-23,852.0000,852.0000,841.6500,842.6000,62087
2022-11-22,854.7000,860.2000,845.3000,847.1500,122345
2022-11-21,837.0000,852.5000,835.8000,851.2000,78112
2022-11-18,850.0000,851.7000,831.1000,837.0000,318275
2022-11-17,844.8000,849.2000,838.3000,846.0500,67780
2022-11-16,838.0000,843.9000,827.9500,840.9500,221167
2022-11-15,820.2000,838.0000,820.2000,835.1000,343331
2022-11-14,817.0000,830.4500,817.0000,821.6500,228386
