timestamp,open,high,low,close,volume
2024-07-18,9778.9502,9778.9502,9295.5000,9625.7002,45635
2024-07-16,9749.8496,9909.9502,9631.0996,9707.9004,31406
2024-07-15,9460.9502,9737.5000,9406.5000,9675.5000,15201
2024-07-12,9475.7002,9551.4502,9413.7998,9428.5498,3890
2024-07-11,9540.8496,9542.0000,9385.0000,9472.2002,6050
2024-07-10,9541.0000,9649.3496,9456.0498,9540.8496,8956
2024-07-09,9527.9502,9568.2500,9480.4502,9540.5498,5061
2024-07-08,9669.9502,9669.9502,9470.0000,9527.9004,9799
2024-07-05,9550.0996,9659.9502,9495.0000,9636.2500,28453
2024-07-04,9499.9502,9500.0000,9425.9004,9467.4004,5429
2024-07-03,9450.4004,9550.5996,9386.0000,9424.4004,4895
2024-07-02,9530.0000,9530.0000,9377.4502,9398.4502,5608
2024-07-01,9500.0000,9696.5498,9500.0000,9526.2998,4212
2024-06-28,9430.5000,9519.9004,9386.5000,9499.0996,7203
2024-06-27,9525.0498,9545.0000,9365.7998,9418.3496,9424
2024-06-26,9723.9502,9723.9502,9450.0000,9477.4502,9394
2024-06-25,9741.7998,9825.0000,9641.2998,9656.2998,4194
2024-06-24,9580.2500,9758.0000,9535.0000,9745.1504,5293
2024-06-21,9685.0000,9725.0000,9575.0000,9599.5498,4210
2024-06-20,9699.7500,9706.0000,9564.8496,9632.1504,12235
2024-06-19,9925.0000,9944.5498,9671.0996,9687.7500,5360
2024-06-18,9943.0000,10037.2998,9906.5996,9917.3496,4755
2024-06-14,9850.9500,9990.5000,9818.2500,9959.1000,10523
2024-06-13,9937.6500,9941.7500,9825.0000,9921.7500,5561
2024-06-12,9889.4500,9944.9500,9798.8500,9903.3500,6225
2024-06-11,9749.9500,9897.1500,9701.0500,9811.1500,5722
2024-06-10,9750.2500,9926.2000,9685.3000,9728.4500,5361
2024-06-07,9685.0000,9738.3000,9606.4500,9723.2000,8655
2024-06-06,9659.0000,9739.0000,9456.0500,9701.9000,6915
2024-06-05,9188.7500,9675.0500,9180.0000,9600.4000,20591
2024-06-04,9300.9500,9370.3500,8805.9500,9265.6500,17633
2024-06-03,9175.0000,9440.0000,9135.0500,9332.4000,20215
2024-05-31,8981.6500,9127.0500,8925.0000,9082.4500,3509
2024-05-30,9072.0000,9145.8000,8935.0500,8967.1500,5016
2024-05-29,8900.4000,9135.0000,8900.4000,9066.7000,6400
2024-05-28,9000.1000,9015.0000,8919.5500,8986.1000,5254
2024-05-27,8981.4000,9067.0000,8888.0000,9000.1000,11643
2024-05-24,8970.1500,9020.9000,8870.6500,8951.6000,21637
2024-05-23,8826.8500,8984.8500,8759.5500,8967.4000,5733
2024-05-22,8821.0500,8843.4500,8737.3000,8804.8000,2774
2024-05-21,8810.0000,8859.0000,8780.0000,8818.7500,3546
2024-05-17,8881.1500,8951.2500,8766.0000,8779.4000,8677
2024-05-16,8989.9500,8989.9500,8712.0000,8874.8500,7714
2024-05-15,9068.7500,9120.0000,8880.0000,8903.0000,7841
2024-05-14,8960.5500,9089.1000,8888.0000,9068.1000,7623
2024-05-13,9000.5000,9020.0000,8867.0500,8993.8500,7746
2024-05-10,8929.1000,9045.0000,8902.7000,8983.1500,10847
2024-05-09,8760.0500,9000.0000,8760.0500,8845.2500,18340
2024-05-08,8674.8500,8780.0000,8591.3000,8750.7000,11254
2024-05-07,9064.6500,9085.0000,8641.5500,8678.6000,8805
2024-05-06,9199.9500,9199.9500,8813.0500,9048.6500,7281
2024-05-03,9115.8500,9252.5000,9080.0000,9098.7500,12391
2024-05-02,8934.9500,9142.0000,8823.7500,9103.8000,26872
2024-04-30,8808.7500,8964.6000,8800.0000,8907.7500,8009
2024-04-29,8965.9500,8992.2000,8734.8500,8759.8000,7763
2024-04-26,8730.4000,8989.0000,8730.4000,8965.5000,25029
2024-04-25,8691.7000,8768.3500,8643.1000,8738.6500,10108
2024-04-24,8821.0500,8870.0000,8663.6500,8682.9000,8408
2024-04-23,8874.3000,8874.3000,8760.0000,8792.7500,8389
2024-04-22,8910.5500,8910.5500,8748.0500,8792.6000,12831
2024-04-19,9094.5000,9094.5000,8700.0500,8795.4500,42951
2024-04-18,8979.3500,9125.0000,8955.0500,9017.7500,14547
2024-04-16,8951.0000,9026.3000,8787.0000,8918.7000,7000
