timestamp,open,high,low,close,volume
2024-05-02,1401.4500,1425.7500,1399.3000,1419.5500,38366
2024-04-30,1413.5500,1416.2500,1396.0000,1401.2000,13558
2024-04-29,1418.5500,1418.5500,1392.3000,1407.5500,36039
2024-04-26,1414.7500,1417.4500,1402.3000,1409.4000,12901
2024-04-25,1409.5000,1410.2500,1384.4000,1405.4000,37145
2024-04-24,1357.4500,1401.0000,1352.4500,1398.8000,87327
2024-04-23,1363.5000,1367.0000,1344.6500,1347.7000,16577
2024-04-22,1357.6500,1362.0000,1348.8000,1354.2500,13381
2024-04-19,1343.4500,1357.9500,1335.3500,1345.3500,34538
2024-04-18,1381.6000,1383.6500,1343.0000,1347.6500,46933
2024-04-16,1389.7500,1391.5500,1372.4500,1376.0500,18851
2024-04-15,1386.0500,1398.6500,1375.6500,1381.2500,40500
2024-04-12,1429.2000,1429.2000,1389.0000,1396.4000,48558
2024-04-10,1454.6000,1454.6000,1406.7000,1422.5000,44809
2024-04-09,1464.0500,1467.0000,1448.0000,1450.2000,8252
2024-04-08,1451.0500,1472.3000,1450.0000,1461.8000,21731
2024-04-05,1444.1500,1473.9500,1439.9000,1448.6500,35292
2024-04-04,1489.8500,1489.8500,1445.6500,1459.7500,23284
2024-04-03,1490.5500,1501.4500,1467.6500,1470.6500,9741
2024-04-02,1497.2000,1503.1500,1483.8000,1488.3500,11531
2024-04-01,1501.1000,1515.1500,1493.0500,1496.3500,14160
2024-03-28,1469.7000,1513.1000,1462.4000,1494.6500,60392
2024-03-27,1489.9500,1493.7000,1452.0000,1466.2000,52099
2024-03-26,1479.7000,1481.8000,1460.8500,1471.7000,19354
2024-03-22,1448.0000,1489.0000,1448.0000,1480.8000,52195
2024-03-21,1429.5000,1455.5000,1420.2500,1450.8500,126762
2024-03-20,1433.4500,1445.2500,1415.2000,1416.8000,28468
2024-03-19,1482.0000,1484.3500,1431.5000,1436.1500,21895
2024-03-18,1487.9500,1495.4500,1471.7000,1487.3500,11226
2024-03-15,1493.2000,1496.2500,1466.3500,1487.9000,24535
2024-03-14,1470.9500,1500.0000,1453.9000,1497.0500,26128
2024-03-13,1474.6000,1478.0000,1448.9000,1471.0500,18588
2024-03-12,1518.9500,1518.9500,1460.0500,1465.3000,45609
2024-03-11,1490.3500,1519.0000,1490.3500,1503.9000,31781
2024-03-07,1491.9500,1491.9500,1475.9500,1481.9500,18490
2024-03-06,1476.5500,1489.8500,1448.4000,1484.9500,25381
2024-03-05,1466.5500,1479.0000,1453.0000,1473.7500,11631
2024-03-04,1483.0000,1495.0000,1469.5500,1471.2500,21570
2024-03-01,1486.0500,1486.0500,1460.2500,1470.6000,23905
2024-02-29,1465.0500,1485.9500,1452.0000,1480.6000,50274
2024-02-28,1493.0000,1493.0000,1472.0000,1476.2500,25906
2024-02-27,1470.0000,1491.4500,1470.0000,1488.5500,13655
2024-02-26,1479.4500,1480.9500,1461.9500,1469.7500,24069
2024-02-23,1445.8500,1482.0500,1445.8500,1466.2000,55979
2024-02-22,1450.6000,1455.9000,1421.0000,1453.7500,23261
2024-02-21,1458.6500,1461.0000,1434.6000,1447.5000,13633
2024-02-20,1484.1000,1484.1000,1436.8000,1451.6000,30513
2024-02-19,1440.3500,1473.0000,1438.4500,1470.4500,22450
2024-02-16,1434.8500,1448.6500,1427.6500,1440.2000,52780
2024-02-15,1427.1500,1430.4500,1411.7000,1422.8500,68769
2024-02-14,1456.5000,1456.5000,1410.8000,1425.6000,19883
2024-02-13,1437.8500,1462.2000,1432.9500,1456.8500,39801
2024-02-12,1438.8000,1452.0000,1424.5500,1435.6000,10412
2024-02-09,1425.2000,1447.0000,1417.0000,1438.8000,63891
2024-02-08,1445.0500,1457.2000,1416.8000,1420.1000,31191
2024-02-07,1430.2000,1443.0000,1421.3500,1439.0500,27516
2024-02-06,1446.5500,1446.5500,1413.8000,1425.5500,24050
2024-02-05,1397.9000,1447.0500,1395.0500,1433.4500,46868
2024-02-02,1387.6000,1404.5000,1385.0500,1391.4500,31426
2024-02-01,1352.1500,1394.1000,1352.1500,1387.5500,88698
2024-01-31,1319.8500,1352.5500,1312.7000,1351.3000,27519
2024-01-30,1354.8500,1354.8500,1314.6000,1316.9500,53930
2024-01-29,1369.9500,1369.9500,1325.3000,1337.2500,85876
2024-01-25,1411.6500,1412.0500,1353.6000,1369.8000,1249941
2024-01-24,1419.8500,1423.0000,1394.1500,1417.7000,118895
2024-01-23,1395.9500,1424.6500,1368.0500,1409.0500,298482
2024-01-22,1328.2500,1328.2500,1328.2500,1328.2500,0
2024-01-20,1330.0500,1337.6000,1307.0500,1312.6000,19038
2024-01-19,1332.6500,1332.6500,1317.0000,1328.2500,59527
2024-01-18,1293.3500,1326.6000,1268.4000,1323.3000,187077
2024-01-17,1301.3000,1311.4000,1283.3500,1293.5000,26595
2024-01-16,1315.5000,1315.5000,1298.1500,1301.4500,15996
2024-01-15,1317.4500,1327.7000,1306.7000,1312.7500,39512
2024-01-12,1329.7500,1329.7500,1301.0000,1308.3500,28621
2024-01-11,1341.2500,1341.2500,1323.5000,1325.2500,48090
2024-01-10,1298.8500,1332.0500,1295.0000,1329.9500,174367
2024-01-09,1285.3500,1294.3500,1273.3000,1290.3500,19734
2024-01-08,1298.3000,1298.3000,1266.5000,1271.0500,16431
2024-01-05,1298.0500,1299.0000,1276.0000,1286.5000,45987
2024-01-04,1300.0000,1307.6500,1286.8000,1296.9000,26715
2024-01-03,1285.2500,1306.0000,1274.3500,1299.7500,106636
2024-01-02,1255.0000,1285.0000,1252.0500,1281.5500,121071
2024-01-01,1248.0500,1256.4500,1246.8000,1251.0500,23966
2023-12-29,1271.7500,1271.7500,1242.0000,1246.7500,31313
2023-12-28,1244.8500,1263.3000,1240.7000,1260.4000,57286
2023-12-27,1248.3500,1250.0000,1236.6000,1239.4500,92389
2023-12-26,1238.6500,1250.8000,1231.8500,1245.3500,94664
2023-12-22,1232.2500,1242.2000,1221.9500,1235.3500,99905
2023-12-21,1234.8000,1235.0500,1206.1000,1222.5500,47036
2023-12-20,1240.3500,1248.0000,1231.0000,1234.7000,88551
2023-12-19,1219.0000,1239.9000,1212.1500,1236.4500,197921
2023-12-18,1206.0000,1218.7500,1192.8500,1216.9500,114910
2023-12-15,1215.0000,1217.0000,1201.2500,1205.7000,101251
2023-12-14,1217.7000,1222.6500,1201.5000,1204.5500,67337
2023-12-13,1198.6000,1218.0000,1195.9500,1216.4000,28927
2023-12-12,1209.5000,1214.3000,1195.0000,1198.6000,34647
2023-12-11,1218.8500,1218.8500,1195.1500,1202.6000,54637
2023-12-08,1222.9500,1230.9000,1204.5000,1219.3500,35803
2023-12-07,1209.9500,1225.0000,1197.1000,1222.9000,81236
2023-12-06,1224.1000,1230.4000,1200.2000,1205.5000,32789
2023-12-05,1224.7000,1227.5000,1215.6000,1224.1000,56661
2023-12-04,1210.0500,1221.3000,1206.6500,1216.5500,67748
2023-12-01,1211.5500,1217.7500,1203.6000,1206.6500,19868
2023-11-30,1202.9500,1217.7000,1198.2500,1211.5000,90792
2023-11-29,1194.5500,1205.9000,1191.7500,1201.9000,72127
2023-11-28,1198.8500,1202.9000,1188.3500,1192.0500,62928
2023-11-24,1193.9500,1205.2500,1178.5500,1198.8500,174456
2023-11-23,1272.9500,1272.9500,1165.1000,1168.6000,282749
2023-11-22,1258.0000,1283.0000,1253.4000,1271.6500,83818
2023-11-21,1245.0500,1254.8500,1242.3500,1253.8500,8747
2023-11-20,1242.9500,1255.6500,1239.9000,1246.7500,36053
2023-11-17,1238.9500,1256.0000,1235.2500,1249.3500,37996
2023-11-16,1247.9000,1247.9000,1233.0000,1234.8500,21064
2023-11-15,1250.2500,1257.0000,1239.3000,1241.3500,17731
2023-11-13,1240.0500,1242.2000,1231.0000,1240.3500,15407
2023-11-10,1239.9000,1242.6000,1230.0000,1240.0000,24297
2023-11-09,1239.0000,1244.3500,1233.2500,1238.4500,11844
2023-11-08,1222.9000,1242.5000,1220.6500,1240.5500,30177
2023-11-07,1204.5000,1217.2000,1201.8500,1215.9000,14832
2023-11-06,1206.4000,1216.6000,1198.0000,1204.0500,90599
2023-11-03,1214.0000,1219.1500,1204.5000,1206.1500,21066
2023-11-02,1205.0500,1211.0000,1194.8500,1208.5500,32191
2023-11-01,1198.0000,1208.7500,1186.6500,1200.9000,13405
2023-10-31,1193.1000,1207.7000,1191.9000,1199.4000,20873
2023-10-30,1185.1500,1212.6000,1178.0000,1193.0500,90275
2023-10-27,1155.5500,1196.8500,1151.0000,1173.8500,56922
2023-10-26,1155.0000,1155.0000,1132.0000,1150.1500,52318
2023-10-25,1183.6500,1183.7500,1154.5000,1156.7000,17433
2023-10-23,1192.0500,1210.3000,1179.0000,1183.3000,16526
2023-10-20,1224.9500,1224.9500,1198.2000,1199.8500,24557
2023-10-19,1211.9500,1224.7000,1190.0500,1223.3000,56406
2023-10-18,1183.0000,1219.6500,1176.8000,1210.5500,195929
2023-10-17,1163.8000,1177.8500,1160.7500,1173.5000,41587
2023-10-16,1165.0500,1169.3000,1160.2000,1164.4000,15930
2023-10-13,1156.9500,1168.9500,1151.0000,1167.9500,15592
2023-10-12,1183.8500,1186.9500,1152.9500,1157.4500,35157
2023-10-11,1147.0500,1174.7000,1147.0500,1170.8000,25406
2023-10-10,1160.0000,1162.3500,1150.5000,1155.0000,18122
2023-10-09,1152.6000,1166.8000,1152.4000,1159.6000,12781
2023-10-06,1161.1500,1180.8000,1161.0000,1162.8500,19265
2023-10-05,1171.9500,1172.8000,1155.6000,1161.1000,17444
2023-10-04,1178.0000,1184.5000,1161.5000,1167.1000,19173
2023-10-03,1175.0500,1185.8500,1171.6000,1182.6500,22534
2023-09-29,1167.0000,1199.0000,1166.1000,1186.8000,32108
2023-09-28,1180.4500,1184.7000,1158.6500,1164.0000,20655
2023-09-27,1172.4500,1188.4000,1171.6500,1180.5000,106758
2023-09-26,1177.0500,1184.4000,1161.7000,1163.8000,12578
2023-09-25,1181.6000,1197.0000,1176.9000,1178.8000,35876
2023-09-22,1201.1500,1208.9500,1168.5000,1186.6000,132789
2023-09-21,1231.0500,1240.0000,1203.9000,1207.1500,26828
2023-09-20,1240.5000,1252.3000,1235.6500,1238.8500,24075
2023-09-18,1237.1500,1257.6000,1237.0000,1240.4500,53824
2023-09-15,1230.1500,1241.5000,1228.2000,1235.7000,39976
2023-09-14,1227.6500,1243.7000,1225.0000,1234.1500,35809
2023-09-13,1246.9500,1246.9500,1223.9500,1227.7000,35042
2023-09-12,1244.1000,1259.8500,1235.7000,1239.2500,24433
2023-09-11,1240.9500,1252.0000,1236.5000,1246.7000,49422
2023-09-08,1249.1000,1261.2000,1239.0000,1243.7000,20013
2023-09-07,1255.0000,1261.1000,1244.7500,1249.1000,16454
2023-09-06,1251.9500,1266.2000,1244.7500,1256.6500,58976
2023-09-05,1255.9000,1265.0000,1235.1000,1238.5500,84353
2023-09-04,1246.0500,1254.4000,1232.7500,1238.9000,16692
2023-09-01,1266.0000,1268.6500,1240.6500,1245.0500,33576
2023-08-31,1233.6000,1265.2500,1223.8000,1257.2000,115389
2023-08-30,1231.0500,1256.1000,1231.0500,1235.8000,30598
2023-08-29,1229.4500,1245.0000,1227.2000,1229.2000,37207
2023-08-28,1209.4500,1236.2500,1209.4500,1229.2000,42286
2023-08-25,1229.9000,1229.9000,1205.1000,1209.4000,20289
2023-08-24,1232.9500,1239.4000,1218.0000,1219.3500,16183
2023-08-23,1246.0500,1256.1000,1225.5500,1230.5500,71462
2023-08-22,1238.7500,1240.0000,1217.7500,1220.9500,61209
2023-08-21,1235.0000,1244.8000,1230.4500,1234.3000,89008
2023-08-18,1239.0000,1256.9000,1230.9000,1235.3000,31593
2023-08-17,1232.6500,1244.9500,1226.4000,1239.7500,23281
2023-08-16,1235.0000,1246.0000,1226.5500,1242.1500,43478
2023-08-14,1248.5000,1250.7500,1231.2000,1235.2000,38923
2023-08-11,1260.0000,1260.0000,1244.8000,1250.7000,23043
2023-08-10,1265.9000,1277.5500,1248.1500,1258.8000,55531
2023-08-09,1268.0500,1271.9000,1251.9500,1265.9000,61353
2023-08-08,1223.5500,1269.0000,1223.5500,1266.6000,232414
2023-08-07,1190.0500,1228.2500,1175.1000,1223.5500,108762
2023-08-04,1170.0000,1238.5500,1170.0000,1209.5500,599197
2023-08-03,1169.9500,1178.8000,1149.9500,1165.0000,56267
2023-08-02,1178.3500,1184.9500,1153.4500,1167.4500,41954
2023-08-01,1170.0500,1186.9000,1169.5000,1178.0000,88450
2023-07-31,1180.0000,1181.0000,1163.7500,1175.8500,68613
2023-07-28,1171.5500,1190.3500,1155.5000,1177.4500,238320
2023-07-27,1112.0000,1194.5500,1106.4000,1171.5500,760853
2023-07-26,1056.1500,1081.0000,1042.5000,1068.7000,44519
2023-07-25,1045.2500,1061.0500,1045.2500,1054.2500,15000
2023-07-24,1042.0500,1052.7500,1037.8500,1048.6000,37262
2023-07-21,1040.0500,1061.7500,1040.0500,1049.2000,24750
2023-07-20,1036.0500,1057.9000,1028.0000,1056.2000,47004
2023-07-19,1027.0500,1041.9500,1023.0000,1035.6500,49398
2023-07-18,1033.0000,1035.0000,1020.0000,1030.8500,19968
2023-07-17,1032.5500,1038.9500,1025.3000,1032.5000,32223
2023-07-14,1022.1000,1034.5000,1019.5500,1031.9500,33466
2023-07-13,1023.0500,1035.7000,1018.3000,1020.9000,44863
2023-07-12,1027.4500,1033.0000,1020.0000,1022.3500,22150
2023-07-11,1018.0000,1033.7000,1017.8500,1027.4500,27606
2023-07-10,1020.8000,1025.9000,1012.7500,1016.4000,44419
2023-07-07,1011.5000,1028.3000,997.8000,1020.7500,36882
2023-07-06,1010.8500,1023.2000,1010.8500,1021.0000,25619
2023-07-05,1015.0500,1018.0000,1005.8000,1010.6500,31369
2023-07-04,1003.2500,1015.0000,997.0000,1011.9500,30588
2023-07-03,1017.0500,1029.5000,999.0000,1001.2500,58836
2023-06-30,1010.0000,1021.0000,1005.1000,1015.4500,38460
2023-06-28,1003.0500,1018.4000,1003.0500,1009.5500,24565
2023-06-27,1020.0000,1028.0000,1005.0000,1009.0000,56158
2023-06-26,990.0000,1024.9500,990.0000,1022.7000,87052
2023-06-23,993.8000,999.9000,985.0000,991.2000,200665
2023-06-22,1007.8500,1007.8500,990.4500,998.6500,48001
2023-06-21,1005.0500,1013.0000,1002.2500,1008.7000,106584
2023-06-20,1011.5500,1018.1000,1002.7500,1010.6500,39706
2023-06-19,1005.5000,1017.4500,999.3000,1011.5500,31354
2023-06-16,997.8500,1007.0000,993.4000,1005.5500,68167
2023-06-15,984.8500,999.9000,979.9500,998.7500,55046
2023-06-14,980.0000,980.0000,973.0000,978.5500,25385
2023-06-13,958.0500,983.4500,956.8000,981.4000,30705
2023-06-12,970.1000,973.3500,955.2500,959.8500,19185
2023-06-09,963.0500,971.0000,959.7000,968.6500,30275
2023-06-08,966.8500,969.4500,963.0000,965.4500,48840
2023-06-07,967.2500,977.5000,958.5000,960.5000,49144
2023-06-06,974.6500,974.6500,964.3500,972.2500,20021
2023-06-05,967.0000,976.7500,959.4500,974.7000,21435
2023-06-02,964.3000,968.9500,954.5500,965.2500,135984
2023-06-01,953.5500,966.4000,946.7500,964.2500,49842
2023-05-31,957.6500,965.0000,941.8500,954.2000,124791
2023-05-30,956.2500,961.5500,950.9000,959.8500,107420
2023-05-29,951.0000,958.0000,945.0000,955.6500,35071
2023-05-26,944.0000,952.6000,940.8000,951.0000,21079
2023-05-25,938.0500,946.7500,935.0000,944.5000,31795
2023-05-24,925.0000,939.8000,925.0000,937.9000,44285
2023-05-23,920.0500,932.0000,919.7500,930.6500,360889
2023-05-22,925.5000,930.5000,915.5000,925.1000,28692
2023-05-19,915.0000,922.1500,913.2000,916.1500,230731
2023-05-18,925.0000,929.5000,911.8000,914.3500,20949
2023-05-17,925.0000,932.0000,917.2000,923.4500,33749
2023-05-16,926.5000,942.4000,917.9000,922.0000,92702
2023-05-15,936.7500,937.4000,897.7000,922.8000,90841
2023-05-12,946.8500,952.8500,913.2500,934.9000,270452
2023-05-11,949.8500,949.8500,935.2500,943.7000,83561
2023-05-10,945.4000,946.2500,933.5000,943.9500,254922
2023-05-09,935.0000,943.0000,929.0000,939.0500,152270
2023-05-08,924.5500,935.2500,920.0000,932.7000,38885
2023-05-05,933.9500,936.1500,921.0000,924.5000,47601
2023-05-04,920.6500,935.7000,920.6500,933.9500,227022
2023-05-03,919.0500,925.0000,917.0000,921.0000,35049
2023-05-02,907.7500,920.6000,905.9000,916.1500,21532
2023-04-28,913.1000,918.0000,905.4500,907.7000,67770
2023-04-27,910.0500,916.8500,903.3000,913.9500,78389
2023-04-26,910.0000,914.0000,900.3000,912.0000,29186
2023-04-25,905.8500,913.1500,896.1000,910.9000,57852
2023-04-24,913.1500,916.8000,901.2500,903.0000,45930
2023-04-21,891.3000,918.6500,891.3000,915.2000,25343
2023-04-20,911.7000,911.7500,899.3500,903.6000,46929
2023-04-19,925.0000,927.0000,909.4000,911.7000,40151
2023-04-18,903.0500,926.0500,897.1000,924.5000,54130
2023-04-17,914.5000,916.5500,901.1000,906.9500,35738
2023-04-13,921.0500,922.0000,912.2500,915.6500,29982
2023-04-12,912.5500,920.2500,907.6000,918.1500,50474
2023-04-11,902.0000,908.0000,902.0000,907.2000,95873
2023-04-10,895.1000,904.0500,894.5000,901.8500,27568
2023-04-06,898.0500,900.0000,889.2000,892.7000,22247
2023-04-05,889.0000,897.5000,885.6500,895.6500,53772
2023-04-03,910.5000,910.5000,887.2000,891.5000,112207
2023-03-31,885.4500,902.9000,885.4500,900.6500,76126
2023-03-29,890.1000,896.7000,885.3500,887.8500,74686
2023-03-28,894.6500,894.6500,886.5000,889.5500,91656
2023-03-27,885.0000,890.9500,876.3000,889.4500,68392
2023-03-24,865.5500,878.8500,865.5500,877.0000,66375
2023-03-23,868.0500,870.8500,861.2500,869.5000,75799
2023-03-22,862.1000,866.5000,852.0000,863.4000,55651
2023-03-21,867.5500,872.3500,860.4500,862.7000,54449
2023-03-20,874.3000,877.0000,862.0500,867.2500,284532
2023-03-17,886.9500,888.5000,870.0500,874.3000,42236
2023-03-16,878.2000,890.0000,876.6500,883.8000,122392
2023-03-15,876.9000,883.5500,872.9000,878.1500,42732
2023-03-14,872.3000,883.0000,853.5000,872.2000,183959
2023-03-13,882.0000,888.9000,872.2000,875.1500,86882
2023-03-10,883.9000,884.9000,871.4500,881.6000,148256
2023-03-09,879.9500,896.8500,877.0500,881.3000,189448
2023-03-08,882.0500,882.9000,871.1000,877.5500,81135
2023-03-06,884.0000,884.5500,869.0500,881.0500,107627
2023-03-03,890.0000,892.1500,877.2000,878.8500,71763
2023-03-02,900.5500,903.2000,883.6000,886.7000,73594
2023-03-01,913.9000,913.9000,896.1500,899.8500,88979
2023-02-28,945.2500,946.2000,904.2000,906.0500,99718
2023-02-27,965.5000,968.2500,949.1500,950.3500,28845
2023-02-24,960.0000,966.8000,955.0000,963.2000,48408
2023-02-23,963.2000,967.1500,956.0500,960.5000,32215
2023-02-22,966.0000,972.6500,959.4500,963.1500,44582
2023-02-21,968.0500,978.9500,963.2500,965.9500,110686
2023-02-20,999.0000,999.0000,956.2000,964.0500,238130
2023-02-17,1035.8000,1035.8000,1021.4500,1025.8000,26423
2023-02-16,1023.0500,1037.5000,1023.0500,1035.8000,12261
2023-02-15,1030.0000,1033.6500,1016.1000,1030.4000,17959
2023-02-14,1028.0000,1032.0000,1017.7000,1028.5500,15557
2023-02-13,1025.0500,1040.9500,1018.7500,1021.8500,17464
2023-02-10,1020.0000,1036.5500,1015.1000,1032.9500,35358
2023-02-09,1032.4500,1044.0000,1020.0000,1021.0000,23455
2023-02-08,1031.4000,1041.0500,1019.4000,1039.3000,21880
2023-02-07,1022.1500,1035.0000,1021.2500,1031.3500,19499
2023-02-06,1020.0000,1033.2000,1010.4000,1029.7500,19123
2023-02-03,1014.0500,1027.0000,1011.0000,1023.0000,20615
2023-02-02,1029.9500,1032.7500,1017.5000,1024.9500,18503
2023-02-01,1017.0000,1035.0000,1015.6000,1032.3000,23747
2023-01-31,1034.8500,1046.7500,1008.0000,1017.0000,38425
2023-01-30,1047.1000,1055.0000,1029.0000,1034.8000,14532
2023-01-27,1028.0000,1072.5000,1027.4000,1047.0500,60866
2023-01-25,1062.3000,1067.6000,1020.4500,1034.4000,45148
2023-01-24,1059.0500,1074.7500,1054.8500,1061.5000,28660
2023-01-23,1050.2500,1064.6500,1050.2500,1062.6000,26556
2023-01-20,1064.5500,1066.9000,1050.5000,1053.8000,15814
2023-01-19,1063.6000,1068.8500,1058.8500,1065.0000,12175
2023-01-18,1068.9500,1071.5500,1059.3500,1063.6000,44645
2023-01-17,1060.0500,1071.0500,1053.4000,1068.9500,21244
2023-01-16,1067.0000,1074.9000,1050.6500,1060.0000,26358
2023-01-13,1064.0000,1070.2500,1053.6500,1068.2500,24360
2023-01-12,1056.8000,1063.8000,1043.4000,1061.5500,38685
2023-01-11,1076.1000,1079.3500,1043.0000,1047.7500,55761
2023-01-10,1077.2500,1090.0000,1075.0500,1078.8500,6110
2023-01-09,1078.9000,1096.6000,1076.5000,1087.3000,66537
2023-01-06,1084.2500,1093.4500,1073.4500,1076.4500,13284
2023-01-05,1067.6000,1093.0000,1067.6000,1088.2000,44688
2023-01-04,1075.9000,1081.8000,1064.0000,1067.3500,16389
2023-01-03,1070.9500,1080.6500,1066.5500,1075.4000,15604
2023-01-02,1083.9500,1083.9500,1064.5500,1070.9500,17936
2022-12-30,1090.1500,1094.6000,1073.9000,1075.0500,22416
2022-12-29,1083.0000,1097.4000,1069.7500,1087.3000,80429
2022-12-28,1096.5500,1103.0000,1084.2500,1085.5000,29030
2022-12-27,1099.9500,1118.1000,1090.6500,1096.0000,41253
2022-12-26,1126.0500,1132.5500,1094.4000,1096.3000,63052
2022-12-23,1122.0000,1147.3500,1112.9500,1118.5500,166679
2022-12-22,1137.6500,1147.4500,1117.0000,1122.5000,95351
2022-12-21,1091.0500,1130.0000,1085.5000,1127.5500,48575
2022-12-20,1093.0000,1096.7500,1088.9000,1090.7000,150784
2022-12-19,1089.4000,1100.5500,1085.1000,1096.3500,39148
2022-12-16,1095.2500,1107.8500,1086.0500,1089.4000,58780
2022-12-15,1111.6500,1117.0000,1100.0000,1102.1500,26089
2022-12-14,1110.3500,1118.6000,1106.4500,1111.6500,12904
2022-12-13,1097.0500,1112.4500,1088.3000,1109.6500,22824
2022-12-12,1106.9500,1107.6000,1092.9500,1097.0500,9783
2022-12-09,1107.1500,1115.4500,1101.7500,1107.4500,41255
2022-12-08,1111.0000,1113.5500,1103.6000,1107.1500,13215
2022-12-07,1109.6000,1122.0000,1104.0000,1105.0500,21401
2022-12-06,1110.1000,1117.6000,1103.3500,1109.1500,24644
2022-12-05,1106.6000,1122.1500,1106.6000,1115.5000,15762
2022-12-02,1124.0000,1124.5500,1099.6500,1112.6500,45120
2022-12-01,1142.0000,1144.4000,1116.4000,1124.5500,69901
2022-11-30,1121.2500,1149.5500,1120.4500,1140.3000,77075
2022-11-29,1101.3000,1125.0000,1101.3000,1121.2500,39999
2022-11-28,1100.0000,1109.4000,1094.2500,1101.3000,12750
2022-11-25,1096.0000,1106.6500,1079.1500,1105.1500,23528
2022-11-24,1109.0500,1117.1500,1092.4000,1095.3000,131046
2022-11-23,1108.0500,1123.4000,1099.0000,1107.2000,34310
2022-11-22,1101.0500,1107.7000,1097.2500,1103.7000,13915
2022-11-21,1104.9500,1107.7500,1093.8500,1105.1000,20512
2022-11-18,1121.0500,1126.2000,1099.2000,1101.4000,33548
2022-11-17,1122.4000,1132.2500,1116.7500,1119.1000,48293
2022-11-16,1111.0500,1136.6500,1111.0500,1121.0000,35289
2022-11-15,1129.2000,1133.0000,1111.2500,1118.6000,76106
2022-11-14,1121.4500,1132.5000,1118.2500,1129.2000,104431
2022-11-11,1131.0000,1143.6500,1116.5500,1121.4000,64941
2022-11-10,1120.0500,1152.2000,1119.0000,1122.8000,64469
2022-11-09,1135.0000,1154.3500,1125.1000,1129.2000,63154
2022-11-07,1148.9000,1151.7000,1116.8500,1131.1000,215184
